date,temp,flow,SRP,sun3d,sun,silicon,nitrate,chl,diatoms,p-chloro,n-chloro,totCyano,totCrypto,totPhyto
2011-07-05,17.6,0.71,145.0,5.266666667,2.2,3.06,14.92,10.75,1934.0,53922.0,11466.0,9610.0,827.0,77759.0
2011-07-12,16.6,0.85,202.0,5.466666667,8.9,3.00,20.35,6.9,1429.0,23116.0,4574.0,6315.0,606.0,36040.0
2011-07-19,16.4,0.89,153.0,2.5,0.7,2.88,15.16,5.3,928.0,32500.0,3607.0,7267.0,429.0,44731.0
2011-07-26,16.4,0.69,186.0,10.33333333,11.1,3.18,17.8,4.17,1005.0,32360.0,3930.0,6608.0,413.0,44316.0
2011-08-02,19.1,0.56,149.0,9.333333333,9.0,2.76,15.12,11.02,1594.0,47365.0,5276.0,9553.0,365.0,64153.0
2011-08-09,15.9,0.62,146.0,4.466666667,7.6,3.24,13.44,5.02,1501.0,57549.0,5238.0,12741.0,298.0,77327.0
2011-08-16,16.9,0.57,138.0,4.7,7.3,3.54,13.53,4.72,1409.0,66312.0,6494.0,16372.0,480.0,91067.0
2011-08-23,15.3,0.62,157.0,5.0,0.0,3.84,15.75,6.01,1092.0,54043.0,6041.0,12279.0,611.0,74066.0
2011-08-30,15.2,0.78,174.0,3.166666667,0.0,4.19,10.93,3.26,1024.0,68501.0,4242.0,11673.0,110.0,85550.0
2011-09-06,15.4,0.65,143.0,3.266666667,4.7,3.87,10.92,3.66,952.0,42538.0,4319.0,9778.0,168.0,57755.0
2011-09-13,15.0,0.58,211.0,7.0,7.6,4.28,18.92,4.96,899.0,49502.0,4295.0,12587.0,126.0,67409.0
2011-09-20,14.5,0.62,292.0,3.333333333,2.8,4.13,17.95,4.11,741.0,41215.0,2795.0,7489.0,461.0,52701.0
2011-09-26,14.6,0.64,287.0,3.433333333,3.7,4.19,23.65,3.93,851.0,31134.0,3694.0,7398.0,198.0,43275.0
2011-10-04,15.5,0.57,205.0,8.0,6.6,3.84,15.16,2.55,539.0,38993.0,3275.0,5315.0,299.0,48421.0
2011-10-11,14.7,0.48,223.0,0.2,0.0,4.29,14.87,9.33,1640.0,18691.0,4728.0,3608.0,274.0,28941.0
2011-10-18,10.7,0.52,170.0,4.333333333,1.0,4.19,17.22,0.99,289.0,20273.0,1943.0,2453.0,77.0,25035.0
2011-10-25,10.9,0.52,227.0,4.533333333,4.6,4.08,18.84,1.67,188.0,13679.0,1563.0,1463.0,49.0,16942.0
2011-11-01,11.9,0.66,264.0,1.833333333,0.7,4.00,20.84,1.82,231.0,8220.0,1342.0,717.0,62.0,10572.0
2011-11-08,10.3,0.83,314.0,0.633333333,0.0,4.39,21.49,1.12,159.0,4641.0,774.0,650.0,53.0,6277.0
2011-11-15,10.1,0.69,296.0,2.533333333,0.0,4.80,19.76,0.95,101.0,3261.0,640.0,427.0,57.0,4486.0
2011-11-22,9.3,0.65,307.0,2.066666667,0.0,4.71,24.03,1.16,77.0,3458.0,596.0,510.0,62.0,4703.0
2011-11-29,9.0,0.7,329.0,2.066666667,0.0,4.47,25.14,0.8,120.0,2708.0,654.0,409.0,101.0,3992.0
2011-12-06,5.1,0.76,316.0,2.066666667,3.2,4.17,27.47,0.68,67.0,2626.0,558.0,323.0,29.0,3603.0
2011-12-13,4.9,1.59,304.0,2.9,4.9,3.84,27.29,0.88,48.0,1828.0,553.0,265.0,96.0,2790.0
2011-12-19,3.0,1.63,270.0,2.5,0.0,3.80,22.19,2.19,159.0,1409.0,438.0,211.0,53.0,2270.0
2012-01-03,8.3,1.57,269.0,2.433333333,1.6,3.94,29.84,2.06,106.0,2087.0,568.0,265.0,86.0,3112.0
2012-01-10,7.8,1.59,213.0,1.833333333,0.7,3.93,25.8,1.83,178.0,1962.0,693.0,250.0,72.0,3155.0
2012-01-16,2.7,1.2,183.0,5.233333333,5.7,3.75,24.75,2.04,183.0,3343.0,971.0,193.0,77.0,4767.0
2012-01-24,5.9,1.47,288.0,1.033333333,0.0,3.32,27.5,1.87,173.0,4488.0,1073.0,226.0,91.0,6051.0
2012-01-31,4.1,1.92,182.0,1.3,3.5,3.37,25.16,1.57,260.0,5017.0,1135.0,174.0,130.0,6716.0
2012-02-07,1.7,2.18,177.0,0.733333333,2.1,3.16,26.43,0.96,255.0,4151.0,905.0,130.0,63.0,5504.0
2012-02-14,3.1,2.36,,,,2.90,23.54,,,,,,,
2012-02-21,5.9,1.96,207.0,2.666666667,1.8,2.54,29.11,4.43,1101.0,5137.0,1659.0,179.0,106.0,8182.0
2012-02-27,8.6,1.58,116.0,4.866666667,0.0,1.74,26.56,11.04,2756.0,13814.0,3632.0,447.0,145.0,20794.0
2012-03-06,6.7,3.18,190.0,4.333333333,7.3,1.47,23.82,4.4,1635.0,8643.0,2251.0,462.0,154.0,13145.0
2012-03-13,9.2,1.65,121.0,4.266666667,2.1,1.40,21.41,9.34,3030.0,8576.0,3117.0,986.0,217.0,15926.0
2012-03-20,8.8,1.31,132.0,4.3,10.0,1.07,20.19,6.54,1347.0,11515.0,1673.0,640.0,177.0,15352.0
2012-03-27,10.0,1.29,108.0,8.9,10.6,0.31,18.63,6.55,1741.0,19085.0,3675.0,1289.0,255.0,26045.0
2012-04-03,10.0,1.13,96.0,,,0.29,15.94,31.02,,,,,,
2012-04-10,9.5,1.61,136.0,3.033333333,8.9,0.70,16.68,14.08,4324.0,15497.0,10721.0,3843.0,312.0,34697.0
2012-04-17,9.6,1.1,134.0,6.6,8.9,0.71,15.85,10.82,2222.0,15641.0,4679.0,2367.0,395.0,25304.0
2012-04-24,10.3,2.61,108.0,5.266666667,0.9,2.11,21.57,37.87,12106.0,7758.0,36761.0,2448.0,582.0,59655.0
2012-05-01,11.3,17.7,77.0,4.066666667,9.8,4.00,19.84,11.03,3718.0,10447.0,20841.0,85041.0,645.0,120692.0
2012-05-08,10.9,11.3,43.0,3.033333333,3.9,3.34,21.99,9.21,3670.0,4261.0,8398.0,6353.0,279.0,22961.0
2012-05-14,11.5,5.78,58.0,8.266666667,2.5,3.20,22.04,10.21,1429.0,7811.0,15502.0,8773.0,361.0,33876.0
2012-05-22,13.8,3.42,88.0,1.0,3.0,2.81,27.57,8.51,1876.0,17320.0,51844.0,8671.0,616.0,80327.0
2012-05-29,18.7,2.29,90.0,10.96666667,10.5,1.56,23.58,11.96,3069.0,43456.0,30244.0,4136.0,894.0,81799.0
2012-06-06,14.2,3.18,125.0,1.7,3.9,3.11,22.65,2.97,688.0,6570.0,3598.0,1737.0,110.0,12703.0
2012-06-12,12.9,6.35,107.0,2.933333333,0.0,3.42,20.93,4.26,414.0,11414.0,6123.0,2242.0,121.0,20314.0
2012-06-19,15.5,4.07,101.0,5.333333333,6.2,4.26,16.86,6.13,1101.0,13164.0,14400.0,3001.0,448.0,32114.0
2012-06-25,15.6,6.12,115.0,7.3,9.5,3.67,19.25,4.23,746.0,14824.0,12496.0,3357.0,423.0,31846.0
2012-07-03,15.9,2.9,106.0,2.866666667,0.0,3.71,20.38,2.05,361.0,11327.0,4584.0,1381.0,145.0,17798.0
2012-07-10,17.6,9.24,102.0,2.1,0.0,5.32,9.21,10.97,2338.0,14588.0,8205.0,5723.0,418.0,31272.0
2012-07-16,16.2,9.33,65.0,2.333333333,0.4,4.58,8.54,5.85,1125.0,9086.0,3290.0,3069.0,293.0,16863.0
2012-07-24,18.4,4.71,72.0,10.46666667,13.5,3.70,16.64,3.25,875.0,8428.0,2480.0,2953.0,273.0,15009.0
2012-07-31,15.6,2.71,91.0,10.43,11.0,3.93,24.58,1.59,,,,,,
2012-08-07,16.0,3.09,98.0,6.633333333,5.7,3.62,22.52,2.46,568.0,28647.0,4608.0,2809.0,169.0,36801.0
2012-08-14,17.3,1.98,95.0,5.1,0.5,3.22,21.69,2.65,500.0,28027.0,4569.0,4964.0,221.0,38281.0
2012-08-21,18.4,1.69,111.0,9.466666667,6.9,3.80,19.9,3.65,693.0,39825.0,5378.0,5238.0,159.0,51293.0
2012-08-28,16.3,2.55,145.0,6.366666667,10.8,3.83,21.54,2.67,678.0,27291.0,4237.0,4136.0,154.0,36496.0
2012-09-04,15.8,2.14,109.0,4.833333333,9.2,4.19,18.72,3.31,481.0,15002.0,4420.0,3943.0,111.0,23957.0
2012-09-11,15.2,1.58,105.0,6.066666667,10.1,3.84,21.81,3.06,491.0,23481.0,4343.0,5570.0,149.0,34034.0
2012-09-18,13.9,1.39,111.0,5.133333333,3.8,3.61,22.77,3.14,664.0,31696.0,4906.0,5271.0,212.0,42749.0
2012-09-24,12.0,2.74,105.0,3.633333333,2.1,3.37,23.24,4.87,577.0,15550.0,2588.0,3199.0,144.0,22058.0
2012-10-01,12.2,2.66,131.0,2.533333333,3.8,4.26,27.11,3.3,168.0,890.0,596.0,818.0,77.0,2549.0
2012-10-08,11.1,8.51,113.0,0.633333333,1.5,4.34,29.78,6.25,1178.0,4901.0,2160.0,2636.0,355.0,11230.0
2012-10-16,9.8,4.06,163.0,4.4,1.1,4.19,26.31,2.77,399.0,2674.0,923.0,1092.0,121.0,5209.0
2012-10-22,11.6,5.02,89.0,0.6,0.0,4.55,25.11,2.04,260.0,1294.0,635.0,549.0,135.0,2873.0
2012-10-29,8.5,3.49,86.0,2.4,1.0,4.59,26.93,0.92,96.0,1395.0,432.0,299.0,38.0,2260.0
2012-11-06,5.9,14.2,82.0,4.2,7.3,4.22,24.23,3.49,260.0,2443.0,654.0,1346.0,231.0,4934.0
2012-11-13,8.4,5.58,81.0,2.3,0.0,4.34,28.33,1.21,63.0,601.0,188.0,153.0,58.0,1063.0
2012-11-19,7.7,3.52,83.0,1.8,0.0,4.30,30.11,0.86,67.0,808.0,240.0,159.0,49.0,1323.0
2012-11-26,7.8,42.3,67.0,1.333333333,0.0,4.11,25.29,2.91,245.0,1631.0,649.0,2458.0,86.0,5069.0
2012-12-04,5.4,12.8,54.0,1.1,0.4,4.18,36.48,0.47,63.0,529.0,105.0,443.0,24.0,1164.0
2012-12-11,4.2,7.42,61.0,3.666666667,4.9,4.17,36.98,0.92,34.0,481.0,115.0,245.0,38.0,913.0
2012-12-17,5.0,18.8,71.0,4.333333333,4.9,3.78,26.16,1.53,159.0,933.0,299.0,1202.0,67.0,2660.0
2013-01-07,8.4,9.16,57.0,0.0,0.0,4.10,38.53,0.48,53.0,447.0,116.0,236.0,58.0,910.0
2013-01-07,8.4,9.16,57.0,0.333333333,1.0,4.10,38.53,0.48,53.0,447.0,116.0,236.0,58.0,910.0
2013-01-14,4.2,7.12,60.0,1.3,0.1,4.03,37.99,0.7,38.0,741.0,235.0,308.0,72.0,1394.0
2013-01-21,2.6,6.26,61.0,0.0,0.0,4.00,37.93,0.67,48.0,765.0,207.0,299.0,52.0,1371.0
2013-01-28,4.1,21.4,69.0,3.433333333,0.0,3.28,24.13,2.08,178.0,1087.0,317.0,659.0,125.0,2366.0
2013-02-04,6.1,10.7,49.0,3.933333333,3.4,3.61,34.74,0.99,183.0,808.0,264.0,385.0,29.0,1669.0
2013-02-11,3.9,16.5,57.0,0.0,0.0,3.23,28.6,2.4,82.0,986.0,188.0,543.0,19.0,1818.0
2013-02-18,5.1,16.2,38.0,4.666666667,7.0,3.12,32.81,1.13,216.0,827.0,241.0,366.0,72.0,1722.0
2013-02-25,4.1,6.73,52.0,0.0,0.0,3.61,41.93,1.93,317.0,736.0,380.0,154.0,53.0,1640.0
2013-03-04,5.8,5.29,68.0,3.066666667,8.3,3.37,40.04,2.26,548.0,967.0,428.0,169.0,63.0,2175.0
2013-03-11,4.7,5.37,72.0,0.133333333,0.4,3.40,35.0,3.2,1404.0,1409.0,1096.0,366.0,92.0,4367.0
2013-03-18,4.1,19.7,66.0,0.633333333,0.3,2.84,32.17,9.39,2150.0,1828.0,1400.0,654.0,62.0,6094.0
2013-03-26,2.8,13.5,38.0,0.0,0.0,3.07,32.26,3.01,2482.0,1395.0,4291.0,544.0,155.0,8867.0
2013-04-02,4.6,6.1,50.0,6.133333333,11.5,2.93,35.27,3.75,3617.0,3093.0,9620.0,1193.0,130.0,17653.0
2013-04-08,7.1,4.74,85.0,4.4,0.2,2.07,36.44,10.45,7268.0,1674.0,13958.0,434.0,178.0,23512.0
2013-04-15,11.1,5.46,62.0,2.933333333,3.8,2.07,34.91,32.37,5565.0,2737.0,8427.0,659.0,173.0,17561.0
2013-04-22,11.3,3.93,45.0,6.3,12.5,1.23,31.8,9.26,4122.0,3622.0,3352.0,433.0,346.0,11875.0
2013-04-29,11.0,3.41,35.0,6.133333333,11.2,0.97,29.74,63.77,11620.0,7061.0,4916.0,1404.0,490.0,25491.0
2013-05-07,15.0,2.73,10.0,9.766666667,13.2,0.04,28.16,122.18,35573.0,10986.0,9311.0,4176.0,1193.0,61239.0
2013-05-13,12.1,2.76,64.0,6.1,8.2,0.90,28.82,101.76,25049.0,5137.0,6123.0,3366.0,707.0,40382.0
2013-05-20,13.4,2.68,95.0,2.8,0.1,1.94,29.5,55.11,4468.0,8869.0,5267.0,2847.0,433.0,21884.0
2013-05-28,12.9,2.8,38.0,8.5,0.0,1.25,28.83,158.53,40907.0,9610.0,13063.0,4223.0,1640.0,69443.0
2013-06-03,14.8,2.8,94.0,13.5,14.1,3.36,49.74,15.54,7643.0,13188.0,14651.0,6565.0,663.0,42710.0
2013-06-10,14.9,2.05,130.0,6.7,0.5,2.74,33.31,23.32,7032.0,29142.0,26150.0,6776.0,899.0,69999.0
2013-06-17,15.0,2.03,102.0,3.1,1.2,2.26,25.34,96.67,33139.0,12866.0,20153.0,6181.0,1217.0,73556.0
2013-06-24,15.7,1.75,139.0,3.766666667,4.5,3.28,26.66,13.84,7229.0,19845.0,11159.0,6228.0,702.0,45163.0
2013-07-01,17.2,1.44,107.0,8.833333333,9.0,3.04,24.8,23.38,12707.0,30225.0,16541.0,20874.0,1030.0,81377.0
2013-07-08,19.2,1.2,156.0,12.36666667,12.9,3.25,25.64,13.31,4757.0,50435.0,12452.0,9769.0,480.0,77893.0
2013-07-15,19.7,1.07,147.0,11.43333333,11.0,3.17,22.89,17.04,6811.0,77942.0,13213.0,17335.0,775.0,116076.0
2013-07-22,20.1,0.921,189.0,7.966666667,10.6,3.46,21.41,16.21,6363.0,39079.0,9456.0,17853.0,1578.0,74329.0
2013-07-29,19.5,1.79,138.0,6.833333333,7.1,3.68,18.61,14.04,3776.0,31312.0,5935.0,12577.0,832.0,54432.0
2013-08-05,18.4,0.944,174.0,4.933333333,1.8,4.13,16.19,4.17,2169.0,25857.0,6652.0,13443.0,530.0,48651.0
2013-08-12,16.9,0.898,225.0,8.6,8.7,4.11,23.09,10.4,2150.0,34250.0,9744.0,17455.0,524.0,64123.0
2013-08-19,16.8,1.06,165.0,6.966666667,9.3,3.76,20.81,12.73,2790.0,44630.0,8759.0,24063.0,510.0,80752.0
2013-08-27,16.9,0.831,167.0,8.4,10.4,4.11,21.09,7.11,1582.0,39358.0,7739.0,16665.0,245.0,65589.0
2013-09-02,17.6,0.754,176.0,8.733333333,10.1,4.20,21.39,6.27,1294.0,38959.0,6503.0,19816.0,823.0,67395.0
2013-09-10,13.9,1.16,212.0,3.166666667,3.0,7.25,23.4,6.46,933.0,29859.0,4795.0,14285.0,235.0,50107.0
2013-09-16,12.4,1.2,261.0,3.566666667,9.5,3.87,23.45,5.13,1015.0,13717.0,3800.0,8591.0,351.0,27474.0
2013-09-23,13.9,0.95,255.0,1.333333333,0.0,4.01,24.44,4.6,630.0,17392.0,3444.0,6647.0,222.0,28335.0
2013-09-30,14.1,0.821,237.0,2.666666667,0.1,4.24,23.67,5.36,544.0,25429.0,3944.0,7759.0,245.0,37921.0
2013-10-07,14.2,0.787,245.0,4.6,2.9,4.36,24.98,3.04,447.0,23654.0,3940.0,6085.0,202.0,34328.0
2013-10-14,11.0,1.85,251.0,1.466666667,0.2,4.35,25.12,2.49,341.0,13049.0,2169.0,2549.0,173.0,18281.0
2013-10-21,12.5,1.97,282.0,1.133333333,0.1,4.03,23.77,2.12,308.0,5878.0,1121.0,1207.0,62.0,8576.0
2013-10-29,11.5,5.81,239.0,3.033333333,2.7,4.46,31.67,3.98,308.0,6214.0,1890.0,1159.0,241.0,9812.0
2013-11-04,9.2,4.54,167.0,6.1,6.7,4.85,32.21,2.69,207.0,2193.0,645.0,664.0,86.0,3795.0
2013-11-11,8.2,6.26,115.0,2.166666667,0.0,4.39,38.59,1.09,139.0,1621.0,548.0,654.0,121.0,3083.0
2013-11-18,8.0,3.58,108.0,0.0,0.0,4.05,35.13,0.69,106.0,1178.0,303.0,606.0,96.0,2289.0
2013-11-25,5.9,3.23,128.0,0.733333333,0.0,3.76,33.74,1.19,216.0,1534.0,514.0,278.0,87.0,2629.0
2013-12-02,7.0,2.49,151.0,0.4,0.0,3.89,32.99,0.69,130.0,1414.0,331.0,265.0,53.0,2193.0
2013-12-09,6.7,2.15,178.0,2.5,4.2,3.80,33.77,0.96,154.0,1448.0,346.0,134.0,24.0,2106.0
2013-12-16,9.0,2.5,177.0,,,3.83,31.06,1.11,,,,,,
2013-01-06,6.9,25.1,70.0,0.0,0.0,3.57,26.05,1.43,91.0,1804.0,404.0,1275.0,58.0,3632.0
2013-01-06,6.9,25.1,70.0,0.333333333,1.0,3.57,26.05,1.43,91.0,1804.0,404.0,1275.0,58.0,3632.0
2014-01-13,4.9,17.8,61.0,4.166666667,5.2,3.86,38.33,0.68,53.0,351.0,159.0,188.0,24.0,775.0
2014-01-20,5.0,17.0,62.0,2.4,2.3,3.42,36.54,0.47,115.0,635.0,173.0,279.0,19.0,1221.0
2014-01-27,4.0,19.8,48.0,1.033333333,2.7,2.80,28.88,1.79,221.0,1453.0,534.0,1159.0,81.0,3448.0
2014-02-03,4.9,20.4,45.0,4.166666667,0.3,2.99,27.26,2.21,212.0,1202.0,462.0,600.0,57.0,2533.0
2014-02-10,,21.0,,,,,,,,,,,,
2014-02-17,5.6,20.2,35.0,,,2.11,25.36,3.37,385.0,1212.0,380.0,808.0,96.0,2881.0
2014-02-24,8.4,11.5,46.0,2.666666667,0.5,2.48,37.76,3.55,303.0,1217.0,308.0,125.0,48.0,2001.0
2014-03-03,6.5,17.8,31.0,4.133333333,4.8,1.90,27.54,4.2,524.0,1837.0,746.0,509.0,87.0,3703.0
2014-03-10,8.9,8.48,61.0,4.433333333,0.0,2.96,35.08,2.62,856.0,1818.0,1121.0,321.0,77.0,4193.0
2014-03-17,9.9,5.88,73.0,,,2.83,38.0,6.15,,,,,,
2014-03-24,7.9,4.77,68.0,7.466666667,7.3,2.17,33.71,17.93,2895.0,6291.0,3482.0,562.0,376.0,13606.0
2014-03-31,10.8,4.78,60.0,4.466666667,0.8,1.90,35.25,53.7,4002.0,6108.0,4468.0,938.0,260.0,15776.0
2014-04-07,12.2,4.28,72.0,0.333333333,0.0,2.41,33.94,17.36,2496.0,6426.0,4762.0,1058.0,312.0,15054.0
2014-04-14,11.2,3.37,81.0,11.33333333,11.5,2.28,33.03,23.65,6541.0,9317.0,6868.0,1708.0,216.0,24650.0
2014-04-22,11.2,3.92,51.0,2.4,1.4,1.46,31.23,110.57,33846.0,8201.0,18407.0,3891.0,890.0,65235.0
2014-04-28,11.8,4.67,98.0,4.233333333,2.7,2.88,35.1,32.13,6912.0,6609.0,6388.0,2958.0,596.0,23463.0
2014-05-06,13.4,3.06,115.0,7.933333333,8.8,2.33,30.39,24.56,7234.0,7806.0,10956.0,2972.0,682.0,29650.0
2014-05-12,13.2,3.01,161.0,6.533333333,8.5,2.09,27.88,23.08,6359.0,9802.0,9138.0,4025.0,496.0,29820.0
2014-05-19,16.9,2.28,117.0,11.7,11.5,1.21,26.71,46.51,15040.0,22178.0,23183.0,6378.0,881.0,67660.0
2014-05-27,13.3,4.92,132.0,4.933333333,0.0,3.14,24.88,14.44,5632.0,8032.0,28599.0,5449.0,442.0,48154.0
2014-06-02,17.4,7.1,84.0,5.066666667,1.3,4.81,21.56,10.27,1491.0,8306.0,7686.0,2948.0,265.0,20696.0
2014-06-10,17.4,3.41,102.0,10.4,13.8,3.68,21.1,14.34,4117.0,13111.0,12202.0,4602.0,475.0,34507.0
2014-06-16,17.2,2.43,124.0,3.633333333,3.5,3.25,26.11,7.38,1193.0,17604.0,5339.0,3882.0,471.0,28489.0
2014-06-23,18.5,1.95,113.0,8.833333333,6.9,2.91,24.54,6.37,1429.0,46203.0,7046.0,6358.0,620.0,61656.0
2014-06-30,17.1,2.32,137.0,5.933333333,7.1,2.89,26.07,4.51,794.0,45510.0,7402.0,6637.0,288.0,60631.0
2014-07-07,17.8,1.7,146.0,5.533333333,7.9,2.94,26.24,6.08,1039.0,51652.0,7796.0,9927.0,317.0,70731.0
2014-07-14,18.0,1.35,139.0,6.533333333,8.8,2.78,21.88,6.66,1308.0,59954.0,9783.0,17354.0,1054.0,89453.0
2014-07-21,20.0,1.68,159.0,8.233333333,10.9,3.10,24.08,8.57,1327.0,45803.0,7517.0,12188.0,413.0,67248.0
2014-07-28,19.4,1.11,127.0,7.366666667,5.1,3.16,21.34,6.63,1140.0,87812.0,11221.0,32249.0,1144.0,133566.0
2014-08-11,17.0,2.09,186.0,,,3.47,23.89,8.46,,,,,,
2014-08-18,15.7,1.11,176.0,6.9,7.1,3.66,19.21,5.46,1169.0,40142.0,6849.0,25347.0,173.0,73680.0
2014-08-26,15.0,1.92,177.0,,,3.38,22.77,6.75,,,,,,
2014-09-01,16.0,1.2,181.0,2.9,0.2,3.53,18.57,4.65,928.0,35688.0,4868.0,15887.0,92.0,57463.0
2014-09-08,15.9,1.0,207.0,5.2,8.0,3.66,21.45,4.31,875.0,48593.0,6002.0,18715.0,269.0,74454.0
2014-09-15,15.2,0.892,197.0,4.2,6.0,3.53,24.63,2.03,871.0,51859.0,5367.0,20293.0,179.0,78569.0
2014-09-22,14.6,0.962,201.0,4.6,6.2,3.44,24.72,5.05,798.0,38608.0,4728.0,12583.0,86.0,56803.0
2014-09-29,15.1,0.855,257.0,2.733333333,0.7,3.57,22.54,4.37,851.0,37184.0,4598.0,12073.0,322.0,55028.0
2014-10-06,12.5,1.01,214.0,2.966666667,0.0,3.82,21.21,2.3,548.0,27142.0,3540.0,7531.0,173.0,38934.0
2014-10-13,11.0,1.18,238.0,2.166666667,0.0,3.63,21.37,2.76,630.0,12967.0,2559.0,2531.0,86.0,18773.0
2014-10-20,14.1,1.78,210.0,3.9,3.2,4.34,25.61,3.75,529.0,5724.0,1766.0,1203.0,53.0,9275.0
2014-10-27,12.4,1.41,205.0,3.4,7.5,4.28,27.91,1.82,231.0,5435.0,1313.0,808.0,29.0,7816.0
2014-11-04,10.8,2.43,264.0,2.533333333,0.9,4.41,22.24,2.24,293.0,3526.0,1145.0,847.0,62.0,5873.0
2014-11-10,9.2,3.41,220.0,2.933333333,3.2,4.06,34.61,1.53,250.0,2905.0,923.0,746.0,29.0,4853.0
2014-11-18,9.3,6.72,150.0,0.366666667,0.1,4.43,33.39,2.21,260.0,2766.0,851.0,674.0,187.0,4738.0
2014-11-24,8.1,7.07,155.0,1.1,0.0,4.30,31.45,2.21,173.0,1833.0,591.0,246.0,236.0,3079.0
2014-12-01,8.8,4.81,120.0,1.533333333,0.0,4.54,32.81,0.9,82.0,1332.0,447.0,207.0,34.0,2102.0
2014-12-08,5.3,3.03,138.0,3.933333333,6.2,4.12,30.44,0.71,34.0,1491.0,341.0,149.0,15.0,2030.0
2014-12-15,5.5,3.68,149.0,2.333333333,1.3,4.13,30.29,0.9,67.0,1794.0,433.0,285.0,38.0,2617.0
2015-01-05,5.3,8.55,144.0,0.0,0.0,3.83,31.01,3.15,149.0,2328.0,678.0,641.0,101.0,3897.0
2015-01-12,7.4,5.09,144.0,1.333333333,0.0,3.62,30.23,1.1,149.0,1453.0,409.0,297.0,48.0,2356.0
2015-01-19,3.3,10.5,100.0,4.1,7.2,3.99,33.17,1.17,96.0,1226.0,322.0,293.0,48.0,1985.0
2015-01-26,5.8,5.55,99.0,3.5,1.0,3.61,35.92,0.9,130.0,866.0,211.0,116.0,24.0,1347.0
2015-02-02,3.1,5.38,113.0,0.1,0.3,3.50,35.6,1.18,164.0,1616.0,327.0,192.0,48.0,2347.0
2015-02-09,3.9,3.75,108.0,3.833333333,4.7,3.48,34.67,1.36,226.0,1707.0,245.0,150.0,20.0,2348.0
2015-02-16,6.5,4.1,158.0,0.4,0.0,3.34,33.96,1.38,394.0,2631.0,597.0,120.0,63.0,3805.0
2015-02-23,4.8,8.69,93.0,4.433333333,8.0,3.29,30.09,3.47,803.0,2568.0,909.0,360.0,62.0,4702.0
2015-03-02,6.8,5.69,84.0,4.333333333,7.5,3.16,31.2,2.89,1130.0,2405.0,991.0,183.0,92.0,4801.0
2015-03-09,7.8,3.78,77.0,3.766666667,8.5,2.65,32.54,3.37,1909.0,4786.0,1549.0,236.0,130.0,8610.0
2015-03-16,7.1,3.5,89.0,1.366666667,0.0,2.48,32.23,11.59,4425.0,6407.0,2867.0,380.0,230.0,14309.0
2015-03-23,8.2,2.95,107.0,3.633333333,2.5,1.85,31.21,11.16,7075.0,6238.0,3905.0,472.0,346.0,18036.0
