date,temp,flow,SRP,sun3d,sun,silicon,nitrate,chl,diatoms,p-chloro,n-chloro,totCyano,totCrypto,totPhyto
2011-11-21,9.3,3.28,39.0,2.066666667,0.0,7.92,24.8,2.02,269.0,736.0,442.0,236.0,97.0,1780.0
2011-11-28,7.4,3.22,40.0,2.066666667,0.0,7.95,24.2,1.8,255.0,678.0,230.0,206.0,92.0,1461.0
2011-12-05,7.0,3.6,37.0,2.066666667,3.2,7.56,26.15,2.67,313.0,721.0,236.0,188.0,91.0,1549.0
2011-12-12,5.6,5.76,39.0,2.9,4.9,7.1,23.97,5.07,880.0,418.0,226.0,241.0,149.0,1914.0
2011-12-19,4.1,5.35,28.0,2.5,0.0,7.23,24.0,5.98,106.0,1145.0,549.0,418.0,72.0,2290.0
2012-01-03,8.3,9.6,60.0,2.433333333,1.6,7.14,24.36,3.95,48.0,471.0,154.0,102.0,10.0,785.0
2012-01-09,8.4,5.34,63.0,1.833333333,0.7,7.46,25.19,2.08,207.0,717.0,221.0,159.0,111.0,1415.0
2012-01-16,3.2,4.42,38.0,5.233333333,5.7,7.34,25.61,2.93,500.0,630.0,235.0,174.0,116.0,1655.0
2012-01-23,7.7,4.67,26.0,1.033333333,0.0,7.44,24.88,6.63,2212.0,972.0,351.0,259.0,173.0,3967.0
2012-01-30,5.5,5.08,21.0,1.3,3.5,7.18,25.21,10.9,3083.0,938.0,413.0,202.0,135.0,4771.0
2012-02-07,,5.67,19.0,0.733333333,2.1,6.92,27.07,9.81,2020.0,885.0,356.0,408.0,97.0,3766.0
2012-02-13,5.0,5.09,,,,6.98,27.09,,,,,,,
2012-02-20,6.5,4.87,145.0,2.666666667,1.8,6.64,25.54,10.93,2491.0,693.0,635.0,255.0,120.0,4194.0
2012-02-27,9.0,4.87,19.0,4.866666667,0.0,6.22,24.83,23.11,5012.0,1380.0,1491.0,294.0,419.0,8596.0
2012-03-05,7.8,7.93,20.0,4.333333333,7.3,6.0,21.96,16.71,6455.0,1289.0,1015.0,481.0,389.0,9629.0
2012-03-12,10.7,5.33,9.0,4.266666667,2.1,5.65,23.58,24.03,8557.0,1352.0,1361.0,249.0,327.0,11846.0
2012-03-19,9.6,5.21,11.0,4.3,10.0,5.64,22.57,25.74,12308.0,1337.0,2121.0,510.0,500.0,16776.0
2012-03-26,12.8,4.92,8.0,8.9,10.6,4.47,22.29,20.5,7729.0,1395.0,1875.0,707.0,678.0,12384.0
2012-04-02,10.8,4.68,9.0,,,4.43,22.78,15.39,,,,,,
2012-04-10,10.8,5.18,12.0,3.033333333,8.9,4.71,21.15,11.57,3367.0,2054.0,4276.0,780.0,1106.0,11583.0
2012-04-16,10.5,4.75,6.0,6.6,8.9,4.3,22.44,10.65,774.0,1789.0,1582.0,376.0,596.0,5117.0
2012-04-23,10.5,6.19,10.0,5.266666667,0.9,4.25,20.36,12.95,2044.0,3492.0,4598.0,1010.0,365.0,11509.0
2012-04-30,11.3,17.3,55.0,4.066666667,9.8,5.48,19.14,19.95,2867.0,4863.0,3242.0,1967.0,746.0,13685.0
2012-05-08,12.2,9.14,12.0,3.033333333,3.9,5.79,21.69,22.9,7926.0,2285.0,2342.0,1144.0,630.0,14327.0
2012-05-14,12.1,8.68,14.0,8.266666667,2.5,5.63,21.84,37.07,10567.0,3025.0,2592.0,1568.0,789.0,18541.0
2012-05-21,12.5,7.74,9.0,1.0,3.0,5.97,23.91,19.2,8407.0,1789.0,1698.0,726.0,557.0,13177.0
2012-05-29,18.1,7.29,8.0,10.96666667,10.5,6.18,21.89,33.39,15608.0,2963.0,4906.0,861.0,1241.0,25579.0
2012-06-06,13.8,8.72,18.0,1.7,3.9,6.96,21.48,20.38,8167.0,2217.0,3073.0,625.0,722.0,14804.0
2012-06-11,12.4,14.5,39.0,2.933333333,0.0,6.08,18.76,19.5,2597.0,3415.0,2390.0,1222.0,1236.0,10860.0
2012-06-18,15.5,9.95,20.0,5.333333333,6.2,7.42,22.48,10.27,3006.0,2732.0,3078.0,644.0,361.0,9821.0
2012-06-25,16.2,10.8,32.0,7.3,9.5,7.12,22.0,6.45,1116.0,4156.0,3131.0,1088.0,448.0,9939.0
2012-07-03,15.4,9.26,34.0,2.866666667,0.0,7.52,22.98,4.37,519.0,2371.0,2453.0,1063.0,395.0,6801.0
2012-07-09,15.8,14.2,40.0,2.1,0.0,7.48,17.42,12.11,2015.0,3910.0,5507.0,1933.0,596.0,13961.0
2012-07-16,14.5,11.0,24.0,2.333333333,0.4,7.63,21.14,6.3,1058.0,2742.0,7566.0,1284.0,346.0,12996.0
2012-07-23,17.8,8.84,19.0,10.46666667,13.5,7.35,24.11,5.78,672.0,3562.0,24307.0,1413.0,367.0,30321.0
2012-07-30,15.7,7.97,18.0,10.43,11.0,2.79,22.86,5.92,481.0,3218.0,21308.0,1077.0,476.0,26560.0
2012-08-06,16.1,8.23,24.0,6.633333333,5.7,7.24,22.87,2.98,178.0,2155.0,6647.0,693.0,241.0,9914.0
2012-08-13,16.2,7.55,23.0,5.1,0.5,6.98,22.92,3.06,529.0,3444.0,8412.0,1447.0,385.0,14217.0
2012-08-20,17.5,7.13,25.0,9.466666667,6.9,7.58,22.98,3.82,471.0,3131.0,6888.0,1400.0,260.0,12150.0
2012-08-28,15.9,7.2,34.0,6.366666667,10.8,7.46,22.56,2.26,322.0,3420.0,2847.0,919.0,183.0,7691.0
2012-09-03,15.7,7.16,36.0,4.833333333,9.2,7.66,22.82,2.0,197.0,3333.0,2617.0,674.0,154.0,6975.0
2012-09-11,14.6,6.45,33.0,6.066666667,10.1,7.33,24.0,3.44,197.0,3559.0,2371.0,533.0,249.0,6909.0
2012-09-17,14.4,6.2,27.0,5.133333333,3.8,7.46,23.5,2.51,168.0,5031.0,4112.0,443.0,106.0,9860.0
2012-09-24,11.9,8.85,31.0,3.633333333,2.1,7.14,22.93,5.5,192.0,3352.0,2736.0,572.0,182.0,7034.0
2012-10-02,13.1,6.58,31.0,2.533333333,3.8,7.89,24.8,2.95,24.0,298.0,154.0,462.0,29.0,967.0
2012-10-09,11.2,8.46,34.0,0.633333333,1.5,7.61,21.61,3.43,207.0,1380.0,875.0,274.0,115.0,2851.0
2012-10-15,9.4,7.39,31.0,4.4,1.1,7.85,24.27,2.04,279.0,1034.0,620.0,231.0,86.0,2250.0
2012-10-23,12.0,9.71,28.0,0.6,0.0,8.09,22.19,9.55,1558.0,832.0,582.0,187.0,120.0,3279.0
2012-10-29,9.3,8.69,29.0,2.4,1.0,8.45,25.78,7.89,1866.0,702.0,241.0,115.0,91.0,3015.0
2012-11-05,7.7,12.8,45.0,4.2,7.3,7.7,22.7,5.9,1890.0,948.0,395.0,264.0,134.0,3631.0
2012-11-12,8.2,11.4,45.0,2.3,0.0,8.22,25.98,3.82,1135.0,515.0,231.0,125.0,96.0,2102.0
2012-11-19,8.0,10.5,50.0,1.8,0.0,8.21,26.34,3.43,871.0,486.0,230.0,164.0,82.0,1833.0
2012-11-26,8.7,26.0,99.0,1.333333333,0.0,7.55,19.04,4.31,433.0,1664.0,385.0,509.0,264.0,3255.0
2012-12-03,7.0,18.4,74.0,1.1,0.4,8.81,27.47,1.84,245.0,279.0,125.0,77.0,76.0,802.0
2012-12-10,6.8,16.4,66.0,3.666666667,4.9,8.29,29.52,1.36,197.0,341.0,67.0,139.0,81.0,825.0
2012-12-17,7.2,18.6,72.0,4.333333333,4.9,8.24,26.18,1.14,192.0,404.0,197.0,284.0,139.0,1216.0
2013-01-07,9.0,25.3,92.0,0.0,0.0,8.71,27.88,0.24,48.0,317.0,82.0,111.0,57.0,615.0
2013-01-07,9.0,25.3,92.0,0.333333333,1.0,8.71,27.88,0.24,48.0,317.0,82.0,111.0,57.0,615.0
2013-01-14,6.0,22.8,76.0,1.3,0.1,8.0,29.02,0.72,63.0,327.0,92.0,116.0,63.0,661.0
2013-01-21,5.3,20.4,93.0,0.0,0.0,7.77,29.33,0.7,72.0,265.0,101.0,135.0,86.0,659.0
2013-01-28,7.0,26.8,85.0,3.433333333,0.0,7.24,26.04,1.37,101.0,467.0,168.0,183.0,72.0,991.0
2013-02-04,8.3,21.4,80.0,3.933333333,3.4,7.28,27.37,1.11,96.0,317.0,130.0,150.0,86.0,779.0
2013-02-11,6.3,27.7,84.0,0.0,0.0,6.69,24.19,3.18,111.0,890.0,145.0,198.0,0.0,1344.0
2013-02-18,7.1,20.9,81.0,4.666666667,7.0,6.85,28.01,1.57,183.0,313.0,96.0,116.0,72.0,780.0
2013-02-25,6.0,19.0,75.0,0.0,0.0,7.21,31.27,2.05,216.0,317.0,144.0,149.0,58.0,884.0
2013-03-04,7.3,18.0,51.0,3.066666667,8.3,7.06,29.41,3.23,351.0,260.0,125.0,178.0,134.0,1048.0
2013-03-11,5.5,17.9,53.0,0.133333333,0.4,8.05,29.73,2.58,0.0,67.0,38.0,34.0,53.0,192.0
2013-03-18,6.5,26.5,66.0,0.633333333,0.3,6.33,23.88,5.09,1073.0,1106.0,760.0,318.0,365.0,3622.0
2013-03-25,5.0,18.4,56.0,0.0,0.0,6.64,27.77,2.28,341.0,505.0,323.0,227.0,53.0,1449.0
2013-04-02,7.2,16.2,37.0,6.133333333,11.5,6.69,29.58,2.58,274.0,293.0,154.0,197.0,38.0,956.0
2013-04-08,8.7,15.6,25.0,4.4,0.2,5.67,28.41,6.24,649.0,524.0,370.0,211.0,77.0,1831.0
2013-04-15,12.1,17.3,28.0,2.933333333,3.8,5.43,26.64,17.43,1606.0,996.0,808.0,213.0,164.0,3787.0
2013-04-29,11.1,13.1,12.0,6.133333333,11.2,4.87,27.15,16.0,2814.0,702.0,1193.0,198.0,43.0,4950.0
2013-05-07,14.9,12.0,11.0,9.766666667,13.2,4.28,25.71,16.73,4646.0,1140.0,3674.0,400.0,322.0,10182.0
2013-05-13,12.3,11.9,23.0,6.1,8.2,5.54,26.37,17.62,4295.0,899.0,5132.0,250.0,774.0,11350.0
2013-05-20,13.1,11.1,33.0,2.8,0.1,5.54,28.69,9.38,1977.0,996.0,4781.0,207.0,557.0,8518.0
2013-05-28,12.9,11.2,37.0,8.5,0.0,6.01,26.02,12.41,2458.0,1327.0,13742.0,495.0,953.0,18975.0
2013-06-03,13.9,9.66,26.0,13.5,14.1,6.65,27.23,10.42,4286.0,770.0,30436.0,462.0,481.0,36435.0
2013-06-10,14.0,8.81,16.0,6.7,0.5,6.81,26.3,12.64,2049.0,1236.0,20870.0,808.0,562.0,25525.0
2013-06-17,14.3,8.84,22.0,3.1,1.2,6.77,24.71,10.15,1587.0,1058.0,10548.0,1457.0,486.0,15136.0
2013-06-24,14.5,7.98,29.0,3.766666667,4.5,7.22,25.35,7.5,1246.0,1169.0,12356.0,692.0,467.0,15930.0
2013-07-01,17.6,7.33,18.0,8.833333333,9.0,7.06,25.72,7.03,2289.0,1491.0,22197.0,664.0,812.0,27453.0
2013-07-08,19.3,6.61,22.0,12.36666667,12.9,7.38,25.27,7.65,909.0,1679.0,17839.0,750.0,322.0,21499.0
2013-07-15,19.9,6.08,29.0,11.43333333,11.0,5.23,23.05,3.52,442.0,2415.0,3906.0,1068.0,389.0,8220.0
2013-07-22,20.0,5.59,17.0,7.966666667,10.6,6.65,21.88,5.08,649.0,11014.0,8825.0,3170.0,462.0,24120.0
2013-07-29,18.1,6.65,24.0,6.833333333,7.1,6.93,21.43,3.16,717.0,6373.0,8514.0,1741.0,182.0,17527.0
2013-08-05,17.4,5.9,37.0,4.933333333,1.8,7.26,22.66,3.34,606.0,5781.0,5777.0,1530.0,178.0,13872.0
2013-08-12,17.2,5.24,28.0,8.6,8.7,7.26,22.73,5.25,640.0,8744.0,6215.0,1784.0,173.0,17556.0
2013-08-19,16.5,5.24,29.0,6.966666667,9.3,7.5,22.65,1.81,592.0,6474.0,4093.0,1168.0,226.0,12553.0
2013-08-27,17.4,5.0,41.0,8.4,10.4,7.59,24.81,2.7,510.0,5363.0,3117.0,857.0,251.0,10098.0
2013-09-02,16.5,4.61,46.0,8.733333333,10.1,7.28,24.46,3.61,693.0,8335.0,6704.0,1034.0,355.0,17121.0
2013-09-10,12.8,4.79,46.0,3.166666667,3.0,7.5,27.09,4.98,370.0,4925.0,3319.0,500.0,312.0,9426.0
2013-09-16,12.3,5.15,36.0,3.566666667,9.5,7.39,23.3,3.88,991.0,2645.0,1472.0,307.0,240.0,5655.0
2013-09-23,14.5,5.0,32.0,1.333333333,0.0,7.44,25.09,5.51,1337.0,2352.0,1621.0,625.0,289.0,6224.0
2013-09-30,14.3,4.75,38.0,2.666666667,0.1,7.56,23.24,7.14,1409.0,2794.0,2217.0,659.0,390.0,7469.0
2013-10-07,13.8,4.484,38.0,4.6,2.9,7.62,23.74,3.13,611.0,3795.0,3112.0,317.0,130.0,7965.0
2013-10-14,11.2,5.218,33.0,1.466666667,0.2,7.62,23.34,4.72,1020.0,3631.0,3102.0,370.0,212.0,8335.0
2013-10-21,13.2,7.055,23.0,1.133333333,0.1,7.24,21.53,12.06,2352.0,2602.0,1592.0,298.0,135.0,6979.0
2013-10-28,12.5,9.547,23.0,3.033333333,2.7,6.74,19.97,27.51,3867.0,2068.0,1121.0,468.0,270.0,7794.0
2013-11-04,9.6,11.13,29.0,6.1,6.7,7.05,20.35,17.37,3309.0,1674.0,774.0,288.0,192.0,6237.0
2013-11-11,8.8,8.479,36.0,2.166666667,0.0,7.81,22.08,7.09,1890.0,1505.0,553.0,275.0,115.0,4338.0
2013-11-18,9.0,6.827,21.0,0.0,0.0,7.4,25.21,6.2,1972.0,1376.0,409.0,212.0,91.0,4060.0
2013-11-25,7.2,6.491,36.0,0.733333333,0.0,7.45,25.45,0.47,1457.0,1053.0,226.0,110.0,57.0,2903.0
2013-12-02,7.8,6.323,42.0,0.4,0.0,7.1,25.84,0.9,899.0,957.0,351.0,135.0,96.0,2438.0
2013-12-09,7.6,6.253,42.0,2.5,4.2,7.19,26.3,1.86,245.0,794.0,231.0,111.0,48.0,1429.0
2013-12-16,10.3,12.09,49.0,,,6.82,22.52,8.13,,,,,,
2013-01-06,8.5,33.51,117.0,0.0,0.0,6.93,19.82,1.36,130.0,1530.0,385.0,347.0,365.0,2757.0
2013-01-06,8.5,33.51,117.0,0.333333333,1.0,6.93,19.82,1.36,130.0,1530.0,385.0,347.0,365.0,2757.0
2014-01-13,6.9,31.01,98.0,4.166666667,5.2,8.35,27.14,0.3,101.0,544.0,178.0,121.0,53.0,997.0
2014-01-20,7.1,28.68,88.0,2.4,2.3,7.62,26.69,1.02,58.0,414.0,129.0,115.0,76.0,792.0
2014-01-27,6.6,31.64,80.0,1.033333333,2.7,7.14,24.68,1.56,149.0,481.0,187.0,231.0,48.0,1096.0
2014-02-03,7.2,30.26,81.0,4.166666667,0.3,6.94,26.46,1.68,173.0,505.0,241.0,155.0,106.0,1180.0
2014-02-10,6.8,40.35,81.0,,,6.5,24.99,1.85,265.0,414.0,192.0,178.0,44.0,1093.0
2014-02-17,7.4,39.65,67.0,,,5.71,26.84,1.59,375.0,394.0,337.0,221.0,67.0,1394.0
2014-02-24,8.9,34.2,50.0,2.666666667,0.5,4.97,29.4,2.9,500.0,481.0,400.0,423.0,48.0,1852.0
2014-03-03,7.8,39.96,53.0,4.133333333,4.8,4.55,25.64,7.6,808.0,630.0,462.0,1207.0,39.0,3146.0
2014-03-10,9.7,28.17,52.0,4.433333333,0.0,4.96,31.31,8.41,885.0,548.0,404.0,169.0,106.0,2112.0
2014-03-17,11.3,24.08,36.0,,,5.31,28.69,7.91,,,,,,
2014-03-24,8.8,21.71,34.0,7.466666667,7.3,5.55,27.95,6.24,1813.0,673.0,500.0,337.0,92.0,3415.0
2014-03-31,11.4,19.2,32.0,4.466666667,0.8,5.59,30.74,13.94,1707.0,923.0,649.0,414.0,226.0,3919.0
2014-04-07,11.7,18.5,46.0,0.333333333,0.0,6.86,30.6,11.77,1164.0,1212.0,866.0,303.0,265.0,3810.0
2014-04-15,11.8,14.64,37.0,11.33333333,11.5,6.02,31.64,7.2,981.0,731.0,1471.0,399.0,92.0,3674.0
2014-04-22,12.0,15.64,34.0,2.4,1.4,6.12,28.81,8.51,765.0,1400.0,1101.0,664.0,351.0,4281.0
2014-04-28,11.8,25.8,42.0,4.233333333,2.7,6.14,26.19,8.57,746.0,2357.0,1919.0,678.0,413.0,6113.0
2014-05-06,13.9,14.43,37.0,7.933333333,8.8,6.42,26.76,8.36,1289.0,1246.0,6013.0,683.0,207.0,9438.0
2014-05-12,12.7,13.26,27.0,6.533333333,8.5,6.54,27.25,15.73,2131.0,2304.0,10278.0,1068.0,101.0,15882.0
2014-05-19,16.2,11.76,14.0,11.7,11.5,6.68,28.43,17.96,5392.0,1106.0,5093.0,1029.0,337.0,12957.0
2014-05-27,12.3,13.7,25.0,4.933333333,0.0,6.79,26.8,15.16,3814.0,1337.0,6863.0,856.0,337.0,13207.0
2014-06-02,15.0,11.04,18.0,5.066666667,1.3,7.04,28.41,24.33,5190.0,1092.0,4233.0,870.0,202.0,11587.0
2014-06-10,17.0,10.13,5.0,10.4,13.8,6.77,27.27,20.75,4944.0,1087.0,3121.0,1016.0,236.0,10404.0
2014-06-16,15.3,9.94,23.0,3.633333333,3.5,7.14,25.78,5.57,1015.0,1183.0,1938.0,1078.0,351.0,5565.0
2014-06-23,17.9,9.217,32.0,8.833333333,6.9,7.02,26.89,4.06,337.0,1202.0,3641.0,1135.0,289.0,6604.0
2014-06-30,15.5,9.182,33.0,5.933333333,7.1,6.96,25.89,4.13,322.0,1217.0,3290.0,1025.0,178.0,6032.0
2014-07-07,16.0,7.823,30.0,5.533333333,7.9,7.17,26.35,4.74,414.0,2092.0,14920.0,924.0,212.0,18562.0
2014-07-14,17.4,7.372,24.0,6.533333333,8.8,7.05,26.12,3.57,380.0,2078.0,7316.0,1029.0,230.0,11033.0
2014-07-22,18.9,7.093,37.0,8.233333333,10.9,7.14,23.54,3.93,491.0,1736.0,3723.0,915.0,158.0,7023.0
2014-07-28,18.7,6.468,27.0,7.366666667,5.1,7.01,24.73,4.07,481.0,1847.0,5526.0,1207.0,409.0,9470.0
2014-08-11,16.5,6.669,45.0,,,7.18,24.89,3.56,,,,,,
2014-08-18,15.1,6.131,46.0,6.9,7.1,6.78,26.05,2.91,418.0,2434.0,3910.0,928.0,322.0,8012.0
2014-08-26,14.5,7.488,39.0,,,6.78,24.16,5.39,,,,,,
2014-09-01,15.5,5.785,27.0,2.9,0.2,6.89,25.3,12.35,2713.0,13790.0,14039.0,1221.0,202.0,31965.0
2014-09-08,15.2,5.392,23.0,5.2,8.0,5.62,26.33,6.64,1077.0,3410.0,2385.0,601.0,317.0,7790.0
2014-09-15,14.6,5.108,8.0,4.2,6.0,6.75,26.13,18.14,3261.0,1674.0,1414.0,342.0,289.0,6980.0
2014-09-22,13.5,5.518,2.0,4.6,6.2,6.83,25.84,55.72,7210.0,1616.0,1303.0,1135.0,289.0,11553.0
2014-09-29,14.9,4.933,4.0,2.733333333,0.7,6.76,26.55,2.65,9047.0,1765.0,1188.0,558.0,385.0,12943.0
2014-10-06,11.8,5.68,15.0,2.966666667,0.0,6.98,25.5,23.91,3583.0,1813.0,1198.0,438.0,135.0,7167.0
2014-10-13,11.5,6.71,23.0,2.166666667,0.0,6.68,23.42,14.03,2737.0,1775.0,1145.0,741.0,158.0,6556.0
2014-10-20,14.3,6.61,33.0,3.9,3.2,7.56,23.85,8.08,2458.0,1664.0,1029.0,587.0,96.0,5834.0
2014-10-27,13.0,5.42,15.0,3.4,7.5,7.37,26.63,16.65,2338.0,1265.0,669.0,288.0,87.0,4647.0
2014-11-03,12.2,6.23,38.0,2.533333333,0.9,7.48,24.89,7.99,1212.0,1592.0,1188.0,260.0,144.0,4396.0
2014-11-10,9.4,7.58,74.0,2.933333333,3.2,7.34,24.45,12.07,1477.0,1958.0,1106.0,221.0,77.0,4839.0
2014-11-17,10.8,10.3,73.0,0.366666667,0.1,7.36,23.48,4.61,341.0,2121.0,770.0,246.0,226.0,3704.0
2014-11-25,7.8,10.7,83.0,1.1,0.0,7.51,23.53,2.12,255.0,2265.0,476.0,279.0,169.0,3444.0
2014-12-01,9.6,8.92,62.0,1.533333333,0.0,7.92,25.01,1.62,96.0,2001.0,347.0,293.0,82.0,2819.0
2014-12-08,7.2,8.06,55.0,3.933333333,6.2,7.91,28.55,1.35,67.0,1159.0,250.0,140.0,33.0,1649.0
2014-12-15,7.7,9.41,54.0,2.333333333,1.3,7.56,27.2,1.59,125.0,1275.0,240.0,222.0,106.0,1968.0
2015-01-05,7.8,10.9,60.0,0.0,0.0,7.66,26.95,1.18,38.0,587.0,120.0,77.0,20.0,842.0
2015-01-12,8.7,15.4,63.0,1.333333333,0.0,7.27,26.79,2.04,67.0,784.0,226.0,126.0,53.0,1256.0
2015-01-19,7.0,15.1,71.0,4.1,7.2,7.39,27.1,1.22,63.0,544.0,173.0,125.0,73.0,978.0
2015-01-26,8.3,14.6,60.0,3.5,1.0,7.19,29.53,0.41,29.0,442.0,144.0,92.0,48.0,755.0
2015-02-03,5.8,13.8,122.0,0.1,0.3,7.12,31.75,1.2,48.0,322.0,82.0,173.0,43.0,668.0
2015-02-09,7.3,12.6,51.0,3.833333333,4.7,7.02,31.25,0.72,29.0,418.0,105.0,163.0,48.0,763.0
2015-02-16,8.3,14.4,66.0,0.4,0.0,7.02,29.06,1.15,139.0,1212.0,501.0,779.0,43.0,2674.0
2015-02-24,7.8,17.4,51.0,4.433333333,8.0,6.63,27.8,2.53,284.0,558.0,332.0,173.0,82.0,1429.0
2015-03-02,8.7,12.6,42.0,4.333333333,7.5,6.61,28.54,2.14,303.0,1024.0,351.0,260.0,121.0,2059.0
2015-03-10,9.3,11.1,71.0,3.766666667,8.5,6.49,29.63,3.21,289.0,630.0,389.0,240.0,91.0,1639.0
2015-03-16,8.6,10.9,38.0,1.366666667,0.0,6.47,31.24,4.9,467.0,909.0,505.0,313.0,130.0,2324.0
2015-03-23,10.2,10.3,97.0,3.633333333,2.5,5.71,30.5,6.35,515.0,688.0,400.0,318.0,77.0,1998.0
2015-03-30,10.6,10.6,22.0,1.966666667,4.5,5.61,28.5,6.37,596.0,1053.0,736.0,288.0,192.0,2865.0
2015-04-07,13.0,9.74,20.0,7.4,10.0,1.23,29.45,9.35,1044.0,1323.0,1491.0,328.0,163.0,4349.0
2015-04-13,13.1,9.08,7.0,6.233333333,2.5,0.87,28.77,20.72,4295.0,2588.0,8864.0,496.0,341.0,16584.0
